what,kind,bundleId,bundleVersion,description,time
error,log,,,"add_today_fitnes.xml: Failed to parse file F:\\Sencha\\DietHelperSport\\res\\drawable\\no_button_xml.xml",1391346527654
error,log,,,"add_today_fitnes.xml: Failed to parse file F:\\Sencha\\DietHelperSport\\res\\drawable\\ok_button_xml.xml",1391346527658
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1391346555725
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1391346556442
error,log,,,"add_today_fitnes.xml: Failed to parse file F:\\Sencha\\DietHelperSport\\res\\drawable\\back_button_xml.xml",1391346557559
error,log,,,"bulat.diet.helper_sport.controls.NumberPickerFitnes failed to instantiate.",1391346557581
error,log,,,"bulat.diet.helper_sport.controls.NumberPickerFitnes failed to instantiate.",1391346557587
error,log,,,"add_today_fitnes.xml: Failed to parse file F:\\Sencha\\DietHelperSport\\res\\drawable\\no_button_xml.xml",1391346557595
error,log,,,"add_today_fitnes.xml: Failed to parse file F:\\Sencha\\DietHelperSport\\res\\drawable\\ok_button_xml.xml",1391346557598
error,log,,,"add_today_fitnes.xml: ScrollView can host only one direct child",1391346557601
error,log,,,"add_today_fitnes.xml: Failed to parse file F:\\Sencha\\DietHelperSport\\res\\drawable\\back_button_xml.xml",1391346562854
error,log,,,"bulat.diet.helper_sport.controls.NumberPickerFitnes failed to instantiate.",1391346562875
error,log,,,"add_today_fitnes.xml: Failed to parse file F:\\Sencha\\DietHelperSport\\res\\drawable\\no_button_xml.xml",1391346562884
error,log,,,"add_today_fitnes.xml: Failed to parse file F:\\Sencha\\DietHelperSport\\res\\drawable\\ok_button_xml.xml",1391346562888
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1391346562962
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1391346581987
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1391346583246
error,log,,,"add_today_fitnes.xml: Failed to parse file F:\\Sencha\\DietHelperSport\\res\\drawable\\back_button_xml.xml",1391346584149
error,log,,,"bulat.diet.helper_sport.controls.NumberPickerFitnes failed to instantiate.",1391346584171
error,log,,,"bulat.diet.helper_sport.controls.NumberPickerFitnes failed to instantiate.",1391346584179
error,log,,,"add_today_fitnes.xml: Failed to parse file F:\\Sencha\\DietHelperSport\\res\\drawable\\no_button_xml.xml",1391346584189
error,log,,,"add_today_fitnes.xml: Failed to parse file F:\\Sencha\\DietHelperSport\\res\\drawable\\ok_button_xml.xml",1391346584192
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391346670312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391346672185
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1391346764762
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1391346766640
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391346771174
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1391346771311
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1391346771805
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1391346771879
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1391346775124
