what,kind,bundleId,bundleVersion,description,time
error,log,,,"Unable to update index for central|http://repo1.maven.org/maven2",1376590723844
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1376590754192
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1376590754373
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1376590778125
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376590785188
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376590978073
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1376590980759
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376590982068
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376591521715
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1376591524570
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376591530818
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376591532382
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376591533288
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376591545144
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376591547181
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376591549682
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1376591551492
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1376591563832
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1376591563876
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1376591564673
started,bundle,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui",1376591564715
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1376591565321
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1376591565351
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1376591565435
started,bundle,org.eclipse.emf.common,2.7.0.v20110912-0920,"org.eclipse.emf.common",1376591565478
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1376591566128
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1376591566233
started,bundle,org.eclipse.wst.common.frameworks,1.2.101.v201107192200,"org.eclipse.wst.common.frameworks",1376591567065
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1376591567109
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1376591568398
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1376591568399
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1376591570917
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1376591573151
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1376591573209
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1376591602469
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1376591603085
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.format.document",1376591605916
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1376591613008
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1376591657799
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1376591663745
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1376591718622
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376591728478
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376592222545
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1376592224763
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376592229469
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376592333437
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1376592333449
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1376592335355
activated,perspective,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.Perspective",1376592335377
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1376592335383
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.DeviceView",1376592338118
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376592339690
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376592418903
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376592420981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376592540530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376592541911
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376592653439
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376592655811
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376592716280
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1376592719561
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1376592719563
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1376592721105
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1376592732083
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376592734326
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1376592734347
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376592742946
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376592754513
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1376592754538
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376592758006
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376592764938
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376592773800
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376592840777
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376592840877
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1376592953849
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376592964582
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376593051518
