what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1376587325017
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1376587325018
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1376587325018
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1376587325019
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1376587325020
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1376587325020
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1376587325143
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1376587325143
started,bundle,org.eclipse.wb.discovery.core,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.core",1376587325144
started,bundle,org.eclipse.wb.discovery.ui,1.1.0.r37x201109091028,"org.eclipse.wb.discovery.ui",1376587325144
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1376587325145
started,bundle,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt",1376587325145
started,bundle,com.android.ide.eclipse.traceview,16.0.1.v201112150204-238534,"com.android.ide.eclipse.traceview",1376587325145
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201109151620,"org.eclipse.cdt.codan.ui.cxx",1376587325146
started,bundle,org.eclipse.cdt.dsf,2.2.0.201109151620,"org.eclipse.cdt.dsf",1376587325146
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.1.201109151620,"org.eclipse.cdt.dsf.gdb",1376587325147
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201109151620,"org.eclipse.cdt.dsf.gdb.ui",1376587325167
started,bundle,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms",1376587325275
started,bundle,com.questoid.sqlitebrowser,1.2.0,"com.questoid.sqlitebrowser",1376587325275
os,sysinfo,,,"win32",1376587325279
arch,sysinfo,,,"x86",1376587325279
ws,sysinfo,,,"win32",1376587325279
locale,sysinfo,,,"ru_RU",1376587325279
processors,sysinfo,,,"4",1376587325279
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1376587325279
java.runtime.version,sysinfo,,,"1.6.0_25-b06",1376587325279
java.specification.name,sysinfo,,,"Java Platform API Specification",1376587325279
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1376587325279
java.specification.version,sysinfo,,,"1.6",1376587325279
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1376587325279
java.version,sysinfo,,,"1.6.0_25",1376587325279
java.vm.info,sysinfo,,,"mixed mode, sharing",1376587325279
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1376587325279
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1376587325279
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1376587325279
java.vm.specification.version,sysinfo,,,"1.0",1376587325279
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1376587325279
java.vm.version,sysinfo,,,"20.0-b11",1376587325279
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1376587325379
started,bundle,org.eclipse.cdt.make.core,7.1.1.201109151620,"org.eclipse.cdt.make.core",1376587326235
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.1.201109151620,"org.eclipse.cdt.managedbuilder.core",1376587326633
started,bundle,org.eclipse.cdt.core,5.3.1.201109151620,"org.eclipse.cdt.core",1376587327122
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1376587327358
started,bundle,org.eclipse.cdt.ui,5.3.1.201109151620,"org.eclipse.cdt.ui",1376587328064
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201109151620,"org.eclipse.cdt.codan.core.cxx",1376587328064
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201109151620,"org.eclipse.cdt.codan.core",1376587328087
started,bundle,org.eclipse.cdt.make.ui,7.1.1.201109151620,"org.eclipse.cdt.make.ui",1376587328114
started,bundle,org.eclipse.cdt.codan.checkers,1.0.0.201109151620,"org.eclipse.cdt.codan.checkers",1376587328114
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1376587391976
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1376587391978
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1376587392174
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1376587392297
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201109151620,"org.eclipse.cdt.debug.core",1376587392781
started,bundle,org.eclipse.cdt.debug.ui,7.1.1.201109151620,"org.eclipse.cdt.debug.ui",1376587392788
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376587393395
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376587396949
error,log,,,"Unhandled event loop exception",1376587397007
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376587402627
opened,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1376587652168
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1376588131893
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376588131898
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1376588131920
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1376588131933
started,bundle,org.eclipse.wb.os,1.1.0.r37x201109091012,"org.eclipse.wb.os",1376588135019
started,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1376588135044
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1376588166576
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1376588195213
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376588199081
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376588200864
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376588201487
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1376588203898
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1376588223227
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1376588223263
