what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389605783745
error,log,,,"Unhandled event loop exception",1389605783780
opened,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.NetworkStatsView",1389605791615
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.NetworkStatsView",1389605791661
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389605791702
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389605791759
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.FileExplorerView",1389605793616
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1389605794787
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1389605794803
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389605796616
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389607584870
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1389607587201
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1389607711642
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1389607744677
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1389607744743
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389607745919
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389608013032
opened,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1389608146128
activated,view,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search.ui.views.SearchView",1389608146150
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.search.references.in.workspace",1389608146431
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389608146765
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1389608146839
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1389608149565
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1389608149688
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1389608187427
