what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1390507471565
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1390507473182
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1390507474968
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390507476688
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390507513726
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1390507515883
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390507516057
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390507516143
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1390507521731
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390507532818
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1390507539312
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390507540485
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1390507542003
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1390507543557
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390507547807
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390507575811
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390507583840
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390507585635
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1390507593671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390507597977
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390507770830
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390507773248
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390507776854
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1390507781096
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1390507786170
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1390507796963
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1390507808449
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390507809352
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390507809574
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1390507849573
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1390507857448
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1390507858497
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390507864260
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390507875366
error,log,,,"Unhandled event loop exception",1390507931343
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390508020122
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390508021011
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390508023277
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1390508023392
opened,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1390508024681
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1390508024701
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390508025706
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390508026566
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390508027714
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390509935161
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390509937857
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1390553599935
