what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372873362036
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372873371031
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372873541587
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1372873547638
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1372873561018
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1372873566324
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372873566355
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372873571061
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1372873571074
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372873573773
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372873573848
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1372873595062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372873600332
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372873880288
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1372873913936
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1372873919691
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1372873921070
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372873926597
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372873934550
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372873940917
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372873940970
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372873942389
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372873942389
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372873943941
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372873944061
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1372873944136
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372873951986
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372873962785
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372873963336
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1372873981542
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372873981573
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1372873981584
activated,view,com.android.ide.eclipse.ddms,21.1.0.v201302060044-569685,"com.android.ide.eclipse.ddms.views.LogCatView",1372873981590
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372873983796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372874002011
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372874006225
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1372874021377
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372874022128
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1372874022357
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1372874025704
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1372874036239
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1372874036548
